Drug,minimol_solubility_log_mol_L
C(#Cc1cc(-c2n[nH]c3c2Cc2cc(-n4ccnn4)ccc2-3)cs1)COc1ccccc1,-4.0792436599731445
C(#Cc1cc(-c2n[nH]c3c2Cc2cc(-n4cncn4)ccc2-3)cs1)COc1ccccc1,-4.247560501098633
C(#Cc1cc(-c2n[nH]c3c2Cc2cc(CN4CCSC4)ccc2-3)cs1)COc1ccccc1,-4.86968994140625
C(#Cc1cc(-c2n[nH]c3c2Cc2cc(Cn4cccn4)ccc2-3)cs1)COc1ccccc1,-5.605201244354248
C(#Cc1cc(-c2n[nH]c3c2Cc2cc(Cn4ccnc4)ccc2-3)cs1)COc1ccccc1,-3.639599561691284
C(#Cc1cc(-c2n[nH]c3c2Cc2cc(Cn4ccnn4)ccc2-3)cs1)COc1ccccc1,-5.255699157714844
C(#Cc1cc(-c2n[nH]c3c2Cc2cc(Cn4cncn4)ccc2-3)cs1)COc1ccccc1,-3.590419054031372
C(#Cc1cc(-c2n[nH]c3c2Cc2ccccc2-3)cs1)COc1ccccc1,-6.654863357543945
C(#Cc1ccc2ccccc2n1)c1ccccn1,-4.132519721984863
C(#Cc1cccc(C#Cc2ccccc2)c1)c1ccccc1,-6.129342079162598
C(#Cc1cccc(C#Cc2ccccc2)n1)c1ccccc1,-6.914182662963867
C(#Cc1ccccc1)CN1CCCCC1,-2.478771924972534
C(#Cc1ncn2c1COc1ccccc1-2)c1ccccc1,-5.894562721252441
C(/C=C/c1ccco1)=N/N1CCN(c2ccccc2)CC1,-5.002580642700195
C(/C=C\c1ccccc1)=Nc1ccc2c(c1)Cc1ccccc1-2,-4.519402027130127
C(=C/c1cccc(/C=C/c2ccccc2)c1)\c1ccccc1,-5.334267616271973
C(=C/c1ccccc1)\CN1CCN(C(c2ccccc2)c2ccccc2)CC1,-4.8601884841918945
C(=C/c1ccccc1)\c1ccccc1,-5.30317497253418
C(=C/c1nnc(-c2cccs2)o1)\c1ccccc1,-5.275529861450195
C(=C1\CCCC2=C1Nc1ncnn1C2c1ccccc1)\c1ccccc1,-5.753574371337891
C(=C\c1ccccc1)\CN1CCN(C(c2ccccc2)c2ccccc2)CC1,-5.116382598876953
C(=C\c1ccccc1)\CN1CCN(CCOC(c2ccccc2)c2ccccc2)CC1,-5.8313446044921875
C(=N/N(c1ccccc1)c1ccccc1)\c1ccc2c(c1)OCO2,-8.009663581848145
C(=N/N1CCN(C2c3ccccc3-c3ccccc32)CC1)\c1cccnc1,-7.259472846984863
C(=N/N1Cc2[nH]c3ccccc3c2N=N1)\c1ccc(Oc2ccccc2)cc1,-7.315207481384277
C(=N/NC1=NCCN1)\c1c2ccccc2c(/C=N/NC2=NCCN2)c2ccccc12,-5.397101402282715
C(=N/Nc1nc(Nc2ccccc2)nc(N2CCOCC2)n1)\c1c[nH]c2ccccc12,-6.9350175857543945
C(=N/c1snc2ccccc12)\c1ccccc1,-2.938699722290039
C(=N/n1cnnc1)\c1cccn1-c1ccccc1,-2.9926040172576904
C(=NC12CN3CN(CN(C3)C1)C2)c1cccnc1,-2.2905023097991943
C(=NC12CN3CN(CN(C3)C1)C2)c1cccs1,-3.639270067214966
C(=NC1CCCCC1)=NC1CCCCC1,-3.541532278060913
C(=NCCN1CCOCC1)=NC1CCCCC1,-1.2426941394805908
C(=N\Nc1ccccn1)\c1cccnc1,-2.2558610439300537
C(=N\Nc1nnc2c(n1)[nH]c1ccccc12)\c1cccnc1,-6.565441608428955
C(=Nc1ccc2c(c1)Cc1ccccc1-2)c1ccccn1,-3.3606882095336914
C(=Nc1cnc2ccccc2c1)c1ccc2ccccc2n1,-2.656677722930908
C(CC1CO1)C1CO1,0.2472851276397705
C(CCC1CO1)CC1CO1,-0.5370233058929443
C(CCCOCC1CO1)CCOCC1CO1,-1.5226151943206787
C(CCOCC1CO1)COCC1CO1,-0.9107048511505127
C(CCOC[C@H]1CO1)COC[C@H]1CO1,-0.9107048511505127
C(CC[C@H]1CO1)C[C@H]1CO1,-0.5370233058929443
C(CCc1nnc2c(n1)CCCC2)Cc1nnc2c(n1)CCCC2,-4.433812141418457
C(CN1CCC(c2ccccc2)C1)=C1CCCc2c1cnn2-c1ccccc1,-3.898442506790161
C(CN1CCC(c2ccccc2)CC1)=C1CCCc2c1cnn2-c1ccccc1,-4.1792707443237305
C(CN1CCC2(CC1)OCc1ccccc12)=C1CCCc2c1cnn2-c1ccccc1,-4.965410232543945
C(CN1CCCC(c2ccccc2)C1)=C1CCCc2c1cnn2-c1ccccc1,-5.0957183837890625
C(CN1CCCCC1)=C1CCCc2c1cnn2-c1ccccc1,-2.786700963973999
C(CN1CCCCCC1)=C1CCCc2c1cnn2-c1ccccc1,-3.378260374069214
C(CN1CCN(C2CCCCC2)CC1)=C1CCCc2c1cnn2-c1ccccc1,-4.263893127441406
C(CN1CCN(c2ccccc2)CC1)=C1CCCc2c1cnn2-c1ccccc1,-5.3760175704956055
C(CN1CCOCC1)=C1CCCc2c1cnn2-c1ccccc1,-3.100346088409424
C(CN1CCc2ccccc2C1)=C1CCCc2c1cnn2-c1ccccc1,-4.202648162841797
C(CN1Cc2ccccc2C1)=C1CCCc2c1cnn2-c1ccccc1,-3.542879343032837
C(COCC1CO1)OCC1CO1,-0.5117721557617188
C(Cc1nn[nH]n1)c1nn[nH]n1,-1.3126493692398071
C/C(=C(/CCO)SSCC1CCCO1)N(C=O)Cc1cnc(C)nc1N,-0.4870109558105469
C/C(=C(/CCO)SSCC1CCCO1)N(C=O)Cc1cnc(C)nc1N.Cl,-0.7280788421630859
C/C(=C(/CCO)SSC[C@@H]1CCCO1)N(C=O)Cc1cnc(C)nc1N,-0.4870109558105469
C/C(=C(/CCOC(=O)c1ccccc1)SS/C(CCOC(=O)c1ccccc1)=C(\C)N(C=O)Cc1cnc(C)nc1N)N(C=O)Cc1cnc(C)nc1N,-4.374648571014404
C/C(=C(/CCOP(=O)(O)O)SC(=O)c1ccccc1)N(C=O)Cc1cnc(C)nc1N,-1.0949770212173462
C/C(=C(/F)C(=O)Nc1ccc(-c2ccc(S(N)(=O)=O)cc2)cc1)c1cccc(C(=N)N)c1,-2.1846060752868652
C/C(=C(/OCCOc1ccc(Cl)cc1)c1ccc(Cl)cc1Cl)n1ccnc1,-5.862044334411621
C/C(=C(\CCOC(=O)c1ccccc1)SC(=O)c1ccccc1)N(C=O)Cc1cnc(C)nc1N,-2.8172781467437744
C/C(=C(\CCOP(=O)(O)O)SC(=O)c1ccccc1)N(C=O)Cc1cnc(C)nc1N,-1.289909839630127
C/C(=C/C(=O)NCc1ccccc1)C(=O)O,-2.050088405609131
C/C(=C/CCN1CCC2(CC1)C(=O)NCN2c1ccccc1)c1ccc(F)cc1,-5.230129241943359
C/C(=C1/CCOC(=O)S1)N(C=O)Cc1cnc(C)nc1N,-0.804175853729248
C/C(=C1/SC(N2CCCC2)=NC1=O)c1ccc(Br)cc1,-5.10024356842041
C/C(=C\C(=O)OCCCCCCCCC(=O)O)C[C@@H]1OC[C@H](C[C@@H]2O[C@H]2[C@@H](C)[C@H](C)O)[C@@H](O)[C@H]1O,-2.6115264892578125
C/C(=C\C(=O)OCCCCCCCCC(=O)[O-])C[C@@H]1OC[C@H](C[C@@H]2O[C@H]2[C@@H](C)[C@H](C)O)[C@@H](O)[C@H]1O,-2.254728078842163
C/C(=C\C(=O)c1ccc(Br)cc1)NCc1ccc2c(c1)OCO2,-4.921943664550781
C/C(=C\C(=O)c1ccc(Cl)cc1)NCc1ccc2c(c1)OCO2,-4.9322943687438965
C/C(=C\C(=O)c1ccccc1)Nc1ccc(Br)c(Cl)c1,-5.600776672363281
C/C(=C\C1CCCCC1)C(NC(=O)c1ccc(C(F)(F)F)cc1)c1ccc(-c2ccccc2)cc1,-9.102336883544922
C/C(=C\C1CCCCC1)C(NC(=O)c1cccnc1)c1ccc(-c2ccccc2)cc1,-8.706056594848633
C/C(=C\C=C/[C@@H](C)C(=O)O)[C@H]1CN[C@H](C(=O)O)[C@@H]1CC(=O)O,-2.7347412109375
C/C(=C\[C@@H](N)C(=O)O)CP(=O)(O)O,0.24137568473815918
C/C(=C\c1ccc(C(=O)O)cc1)c1ccc2c(c1)C(C)(C)CCC2(C)C,-4.966992378234863
C/C(=C\c1ccc(Cl)cc1)C(C)(C)C(=O)O,-4.2492594718933105
C/C(=C\c1ccc(N(C)C)cc1)[N+](=O)[O-],-2.728567361831665
C/C(=C\c1cccnc1)c1nc2cc(C)c(C)cc2n1Cc1ccc(Cl)cc1,-5.213998794555664
C/C(=C\c1ccco1)C1C(C#N)=C(N)Oc2n[nH]c(-c3ccccc3)c21,-6.35675573348999
C/C(=C\c1csc(C)n1)[C@@H]1C[C@@H]2O[C@]2(C)CCC[C@H](C)[C@H](O)[C@@H](C)C(=O)C(C)(C)[C@@H](O)CC(=O)N1,-5.120338439941406
C/C(=N/NC(=O)Cc1cccn1C)c1ccccc1,-2.1484603881835938
C/C(=N/NC(=O)c1ccc(C)s1)c1cccc(NC(=O)COc2ccc(Cl)cc2C)c1,-5.0962114334106445
C/C(=N/NC(=O)c1ccc(NC(=O)c2ccc(F)cc2)cc1)c1ccccc1,-6.136055946350098
C/C(=N/NC(=O)c1cccs1)c1ccc(NC(=O)COc2ccc(Cl)cc2Cl)cc1,-4.716721057891846
C/C(=N/NC(=O)c1ccncc1)c1ccccc1Cl,-3.2133748531341553
C/C(=N/NS(=O)(=O)c1ccc(C)cc1)P(=O)(O)O,-1.055951476097107
C/C(=N/NS(=O)(=O)c1ccc(C)cc1)c1cccc(NC(=O)c2cccc(Cl)c2)c1,-3.452998161315918
C/C(=N/Nc1ccc2ccccc2n1)c1ccccc1O,-4.745397567749023
C/C(=N/Nc1nc(C)cc(=O)[nH]1)C(=O)O,-1.753114104270935
C/C(=N/O)[C@@H]1C[C@H](CC(=O)O)C1(C)C,-2.0682461261749268
C/C(=N/O)c1ccc2cc(Br)c3ccccc3c2c1,-8.353096008300781
C/C(=N/O)c1cn(-c2ncc(C(F)(F)F)cc2Cl)c(C)n1,-3.605283260345459
C/C(=N/OC(=O)c1ccc(F)cc1)c1ccc(C)cc1,-6.389800071716309
C/C(=N/OC(=O)c1cccc(Cl)c1)c1nccs1,-5.607678413391113
C/C(=N/S(=O)(=O)c1ccc(Cl)c(Cl)c1)OCC(C)(C)C,-5.070653438568115
C/C(=N\N1CCN(C2c3ccccc3-c3ccccc32)CC1)c1cccnc1,-6.677024841308594
C/C(=N\N1CCN(C2c3ccccc3-c3ccccc32)CC1)c1ccncc1,-6.761866092681885
C/C(=N\N=C(c1ccccc1)c1ccccc1)c1cccs1,-7.32852840423584
C/C(=N\N=C1\NC(=O)CC(C(=O)O)S1)c1cccs1,-3.592855930328369
C/C(=N\NC(=N)N)c1ccc2c(c1)Cc1cc(/C(C)=N/NC(=N)N)ccc1-2.Cl.Cl,-2.052372455596924
C/C(=N\NC(=O)C1CC1c1ccccc1)c1cccs1,-4.327934741973877
C/C(=N\NC(=O)CC1N=C(Cc2ccccc2)NNC1=O)c1ccc(Cl)cc1Cl,-3.3745265007019043
C/C(=N\NC(=O)COc1ccc([N+](=O)[O-])cc1)C(C)(C)C,-3.3309779167175293
C/C(=N\NC(=O)CSCc1ccc(Cl)cc1)c1ccc2c(c1)OCCO2,-6.254761695861816
C/C(=N\NC(=O)Cc1ccc(Cl)cc1)c1ccccn1,-4.247285842895508
C/C(=N\NC(=O)Cc1ccccc1)c1cccs1,-3.622990131378174
C/C(=N\NC(=O)c1[nH]c2c([N+](=O)[O-])cc(C)cc2c1-c1ccccc1)c1cccnc1,-4.654635429382324
C/C(=N\NC(=O)c1ccc(Br)cc1)c1ccccc1,-3.592670202255249
C/C(=N\NC(=O)c1ccc(Cl)cc1)c1ccc(Br)s1,-4.621095657348633
C/C(=N\NC(=O)c1ccc(Cl)cc1)c1cccc(NC(=O)C(C)C)c1,-4.213860034942627
C/C(=N\NC(=O)c1cccc(Br)c1)c1ccc(Br)cc1,-4.681278228759766
C/C(=N\NC(=O)c1cccc(C)c1)c1cccc(NC(=O)c2ccco2)c1,-4.994096755981445
C/C(=N\NC(=O)c1cccc(Cl)c1)c1cccc(NC(=O)C(C)C)c1,-4.1411051750183105
C/C(=N\NC(=O)c1cccc(F)c1)c1ccc(Br)s1,-3.867516279220581
C/C(=N\NC(=O)c1cccc(S(=O)(=O)N2CCOCC2)c1)c1cc(Cl)ccc1O,-3.6498847007751465
C/C(=N\NC(=O)c1ccccc1C)c1ccc(NC(=O)c2cccs2)cc1,-4.958917617797852
C/C(=N\NC(=O)c1ccncc1)c1ccc2ccccc2c1O,-4.032839775085449
C/C(=N\NC(=S)Nc1ccc(F)cc1)C1CC1,-3.8304495811462402
C/C(=N\NC(=S)Nc1cccc(C)c1)c1ccccc1,-5.60352897644043
C/C(=N\NC(N)=O)c1ccc(Cl)cc1,-2.814720869064331
C/C(=N\NC(N)=S)c1ccc[nH]1,-3.1048645973205566
C/C(=N\Nc1ccc([N+](=O)[O-])cc1)c1cccc(N)c1,-5.104076385498047
C/C(=N\Nc1nc(-c2ccc(C)cc2)nc2ccccc12)c1ccc([N+](=O)[O-])cc1,-5.646141052246094
C/C(=N\Nc1nc(N)cc(Cl)n1)c1cccc([N+](=O)[O-])c1,-4.423495769500732
C/C(=N\Nc1nnc(-c2ccccc2)c(-c2ccccc2)n1)c1cccc([N+](=O)[O-])c1,-5.025083065032959
C/C(=N\Nc1nnc(C)c(=O)[nH]1)C(=O)O,-1.7426731586456299
C/C(=N\O)[C@@H](C)[NH2+]CC(C)(C)C[NH2+][C@H](C)/C(C)=N/O,-2.160792350769043
C/C(=N\O)c1ccc2[nH]ccc2c1,-2.959197521209717
C/C(=N\O)c1cccc[n+]1Cc1ccccc1,-3.0020155906677246
C/C(=N\OC(=O)NC(C)C)c1sc(-c2ccc(Cl)cc2)nc1C,-3.8276267051696777
C/C(=N\OC(=O)NC(C)C)c1sc(-c2ccccc2)nc1C,-3.0695719718933105
C/C(=N\OC(=O)NC1CCCCC1)c1sc(-c2ccccc2)nc1C,-4.290363311767578
C/C(=N\OC(=O)c1ccc(F)cc1)c1nccs1,-5.29359245300293
C/C(=N\OC(=O)c1cccc(C)c1)c1sc(-c2ccccc2)nc1C,-4.871222019195557
C/C(=N\OC(=O)c1ccccc1)c1cc(-c2ccc(Cl)cc2)no1,-5.089628219604492
C/C(=N\OC(=O)c1ccccc1F)c1nccs1,-4.873010158538818
C/C(=N\OCc1cccc(Cl)c1Cl)c1ccc(CC#N)s1,-6.2706298828125
C/C(=N\[N+](C)(C)C)c1ccc(C)c(C)c1,-2.937235116958618
C/C(=N\n1nnnc1Nc1ccccc1)c1ccc(N)cc1,-4.2457075119018555
C/C(C(=O)O)=C(/Cl)C(=O)O,0.1864328384399414
C/C(C=O)=C(/Cl)C(=O)O,0.07741260528564453
C/C(C=O)=C/c1ccccc1,-3.087935209274292
C/C(CC(=O)NC1CCCC1)=N\NC(=O)Cc1cccs1,-1.961015224456787
C/C(CC(=O)NCCCN1CCOCC1)=N\NC(=O)COc1ccc(Cl)cc1,-1.455574631690979
C/C(CC(=O)NCc1ccco1)=N\NC(=O)Cc1ccc(Cl)cc1,-3.41229248046875
C/C(CC(=O)NCc1ccco1)=N\NC(=O)Cc1cccc2ccccc12,-3.3394784927368164
C/C(CC(=O)NCc1ccco1)=N\NC(=O)Cc1ccccc1,-2.189666271209717
C/C(CC(=O)Nc1cc(C)ccn1)=N\NC(=O)COc1cccc(C)c1,-4.064194202423096
C/C(CC(=O)Nc1cc(Cl)ccc1Cl)=N\NC(N)=S,-3.6362287998199463
C/C(CC(=O)Nc1cccc2c1CCCC2)=N\NC(=O)c1ccccc1N,-4.049617767333984
C/C(CC(=O)Nc1ccccn1)=N\NC(=O)C(=O)Nc1cccc(Cl)c1C,-2.452157974243164
C/C(CC/C(C)=N/O)=N/O,-0.8328721523284912
C/C(CCC(=O)OC[C@@H]1O[C@H](C#Cc2ccccc2)C=C[C@@H]1Oc1ccc(C)cc1)=N/OC[C@@H](C)[C@H](OCc1ccccc1)C(C)C,-7.4902238845825195
C/C(CCC(=O)OC[C@@H]1O[C@H](C#Cc2ccccc2)C=C[C@@H]1Oc1ccc(C)cc1)=N/OC[C@@H](O)COCc1ccco1,-6.470271110534668
C/C(CCC(=O)OC[C@@H]1O[C@H](C#Cc2ccccc2)C=C[C@@H]1Oc1ccc(C)cc1)=N/OC[C@@H](O)[C@H]1O[C@H]2OC(C)(C)O[C@H]2[C@@H]1O,-4.93719482421875
C/C(CCC(=O)OC[C@@H]1O[C@H](C#Cc2ccccc2)C=C[C@@H]1Oc1ccc(C)cc1)=N/O[C@@H](C)CN1CCCCc2nc(C)c(C)cc21,-4.982195854187012
C/C(CCC(=O)OC[C@@H]1O[C@H](C#Cc2ccccc2)C=C[C@@H]1Oc1ccc(C)cc1)=N/O[C@@H](C)CN1CCCc2nc(C)c(C)cc21,-5.854459762573242
C/C(CCC(=O)OC[C@@H]1O[C@H](C#Cc2ccccc2)C=C[C@@H]1Oc1ccc(C)cc1)=N/O[C@@H](C)c1cc(-c2c(C)cc(C)cc2C)no1,-7.776206016540527
C/C(CCC(=O)OC[C@@H]1O[C@H](C#Cc2ccccc2)C=C[C@@H]1Oc1ccc(C)cc1)=N/O[C@@H](C)c1cn([C@H](CO)Cc2ccccc2)nn1,-4.331747055053711
C/C(CCC(=O)OC[C@@H]1O[C@H](C#Cc2ccccc2)C=C[C@@H]1Oc1ccc(C)cc1)=N/O[C@@H](C)c1cn([C@H]2COC[C@H]2O)nn1,-3.5691118240356445
C/C(CCN1CCCCc2nc(C)c(C)cc21)=N\OC[C@@H](C)[C@H](OCc1ccccc1)C(C)C,-6.678827285766602
C/C(CCN1CCCCc2nc(C)c(C)cc21)=N\OC[C@@H](O)COCc1ccco1,-3.4209811687469482
C/C(CCN1CCCCc2nc(C)c(C)cc21)=N\OC[C@@H](O)[C@@H]1O[C@@H]2OC(C)(C)O[C@@H]2[C@H]1O,-2.483422040939331
C/C(CCN1CCCCc2nc(C)c(C)cc21)=N\O[C@@H](C)CN1CCCCc2nc(C)c(C)cc21,-6.071310997009277
C/C(CCN1CCCCc2nc(C)c(C)cc21)=N\O[C@@H](C)CN1CCCc2nc(C)c(C)cc21,-5.94672966003418
C/C(CCN1CCCCc2nc(C)c(C)cc21)=N\O[C@@H](C)c1cc(-c2c(C)cc(C)cc2C)no1,-7.061368942260742
C/C(CCN1CCCCc2nc(C)c(C)cc21)=N\O[C@@H](C)c1cn([C@@H]2COC[C@@H]2O)nn1,-2.925971269607544
C/C(CCN1CCCc2nc(C)c(C)cc21)=N\OC[C@@H](C)[C@H](OCc1ccccc1)C(C)C,-5.72782039642334
C/C(CCN1CCCc2nc(C)c(C)cc21)=N\OC[C@@H](O)COCc1ccco1,-3.8561959266662598
C/C(CCN1CCCc2nc(C)c(C)cc21)=N\OC[C@@H](O)[C@@H]1O[C@@H]2OC(C)(C)O[C@@H]2[C@H]1O,-3.511482000350952
C/C(CCN1CCCc2nc(C)c(C)cc21)=N\O[C@@H](C)CN1CCCCc2nc(C)c(C)cc21,-5.968648910522461
C/C(CCN1CCCc2nc(C)c(C)cc21)=N\O[C@@H](C)CN1CCCc2nc(C)c(C)cc21,-5.884450435638428
C/C(CCN1CCCc2nc(C)c(C)cc21)=N\O[C@@H](C)c1cc(-c2c(C)cc(C)cc2C)no1,-6.825653076171875
C/C(CCN1CCCc2nc(C)c(C)cc21)=N\O[C@@H](C)c1cn([C@@H]2COC[C@@H]2O)nn1,-3.0722463130950928
C/C(CCN1CCCc2nc(C)c(C)cc21)=N\O[C@@H](C)c1cn([C@H](CO)Cc2ccccc2)nn1,-4.349015712738037
C/C(CCN1CCc2nc(-c3ccccc3)c(-c3ccccc3)cc2C1)=N\OC[C@@H](C)[C@H](OCc1ccccc1)C(C)C,-8.03614616394043
C/C(CCN1CCc2nc(-c3ccccc3)c(-c3ccccc3)cc2C1)=N\OC[C@@H](O)COCc1ccco1,-6.076999664306641
C/C(CCN1CCc2nc(-c3ccccc3)c(-c3ccccc3)cc2C1)=N\OC[C@@H](O)[C@@H]1O[C@@H]2OC(C)(C)O[C@@H]2[C@H]1O,-4.5323405265808105
C/C(CCN1CCc2nc(-c3ccccc3)c(-c3ccccc3)cc2C1)=N\O[C@@H](C)CN1CCCCc2nc(C)c(C)cc21,-7.072190284729004
C/C(CCN1CCc2nc(-c3ccccc3)c(-c3ccccc3)cc2C1)=N\O[C@@H](C)CN1CCCc2nc(C)c(C)cc21,-6.915185928344727
C/C(CCN1CCc2nc(-c3ccccc3)c(-c3ccccc3)cc2C1)=N\O[C@@H](C)c1cc(-c2c(C)cc(C)cc2C)no1,-8.35048770904541
C/C(CCN1CCc2nc(-c3ccccc3)c(-c3ccccc3)cc2C1)=N\O[C@@H](C)c1cn([C@@H]2COC[C@@H]2O)nn1,-4.24371862411499
C/C(CCN1CCc2nc(-c3ccccc3)c(-c3ccccc3)cc2C1)=N\O[C@@H](C)c1cn([C@H](CO)Cc2ccccc2)nn1,-5.727466583251953
C/C(CCc1ccc2c(c1)OCO2)=N\N=C1\NC(=O)CC(C(=O)Nc2ccccc2)S1,-4.99860954284668
C/C(C[n+]1ccccc1)=N\N=C(N)N,-1.2480485439300537
C/C(Cl)=C/CSc1nnc2n(N)c(=O)c3ccccc3n12,-4.379888534545898
C/C(Cl)=C\C=O,-0.39005208015441895
C/C(Cl)=C\Cn1c(N2CCCC2)nc2c1c(=O)[nH]c(=O)n2C,-2.8040261268615723
C/C(Cn1nc([N+](=O)[O-])cc1C)=N\NC(=O)c1ccc(O)cc1O,-1.4941097497940063
C/C(N)=C(/C#N)C(=O)COc1ncnc2ccc(Br)cc12,-4.79139518737793
C/C(N)=C(/C#N)C(=O)CSc1nnc(COc2cc(C)ccc2C)o1,-5.463015556335449
C/C(N)=N\C(=N/S(=O)(=O)c1ccc(Cl)cc1)N1C[C@H](c2ccccc2)C(c2ccc(Cl)cc2)=N1,-6.442769527435303
C/C(O)=C(/C#N)C(=O)Nc1cc(Br)ccc1Br,-5.029483795166016
C/C(O)=C\c1nc2ccccc2oc1=O,-2.48898983001709
C/C(O)=c1/ccc2cccc3nc(C)nc1c23,-4.095664024353027
C/C/1=C\CC[C@@]2([C@H](O2)[C@@H]3[C@@H](CC1)C(=C)C(=O)O3)C,-3.202897548675537
C/C1=C2/N=C(/C=C3\N/C(=C(/C)C4=N[C@@](C)(C5N=C1[C@](C)(CCC(=O)NC[C@H](C)OP(=O)([O-])O[C@@H]1[C@@H](CO)O[C@H](n6cnc7cc(C)c(C)cc76)[C@@H]1O)[C@H]5CC(N)=O)[C@@](C)(CC(N)=O)[C@@H]4CCC(N)=O)[C@@](C)(CC(N)=O)[C@@H]3CCC(N)=O)C(C)(C)[C@@H]2CCC(N)=O,-0.5932841300964355
C/C1=C2/N=C(/C=C3\N=C(/C(C)=C4\[N-][C@@](C)([C@@H]5N=C1[C@](C)(CCC(=O)NC[C@@H](C)OP(=O)([O-])O[C@@H]1[C@@H](CO)O[C@H](n6cnc7cc(C)c(C)cc76)[C@@H]1O)[C@H]5CC(N)=O)[C@@](C)(CC(N)=O)[C@@H]4CCC(N)=O)[C@@](C)(CC(N)=O)[C@@H]3CCC(N)=O)C(C)(C)[C@@H]2CCC(N)=O.[C-]#N.[Co+3],-0.4804837703704834
C/C1=C2/N=C(/C=C3\N=C(/C(C)=C4\[N-][C@@](C)([C@H]5N=C1[C@@](C)(CCC(=O)NC[C@H](C)OP(=O)([O-])O[C@@H]1[C@H](O)[C@H](n6cnc7cc(C)c(C)cc76)O[C@@H]1CO)[C@@H]5CC(N)=O)[C@](C)(CC(N)=O)[C@H]4CCC(N)=O)[C@@](C)(CC(N)=O)[C@@H]3CCC(N)=O)C(C)(C)[C@@H]2CCC(N)=O.[C-]#N.[Co+3],-0.4782686233520508
C/C=C(/C)C#N,-0.8114514350891113
C/C=C(/C)C(=O)O[C@H]1CCN2CC=C(COC(=O)[C@@](O)([C@H](C)OC)C(C)(C)O)[C@H]12,-2.5867385864257812
C/C=C(C(=C/C)/c1ccc(O)cc1)\c1ccc(O)cc1,-6.261397361755371
C/C=C(C(=C\C)\c1ccc(O)cc1)/c1ccc(O)cc1,-5.76466178894043
C/C=C(\C)C(=O)O.C/C=C(\C)C(=O)O.CO[C@@H]1CC[C@]2(C)[C@@H]3CC=C4[C@H]5CC(C)(C)[C@H](O)[C@@H](OC(C)=O)[C@]5(CO)[C@H](O)C[C@@]4(C)[C@@]3(C)CC[C@H]2[C@@]1(C)CO.O=C(O)[C@H]1OC[C@@H](O[C@H]2O[C@@H](CO)[C@@H](O)[C@@H](O)[C@@H]2O)[C@@H](O)[C@@H]1O[C@H]1O[C@@H](CO)[C@@H](O)[C@@H](O)[C@@H]1O,-2.1935553550720215
C/C=C(\C)C(=O)OC1CCN2CC=C(CO)C12,-0.9684889316558838
C/C=C(\C)C(=O)OC1[C@H](OC(C)=O)C2(CO)C(CC1(C)C)C1=CCC3C4(C)CCC(O[C@@H]5O[C@H](C(=O)O)[C@@H](O[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O)[C@H]6O)[C@H](O)[C@H]5O[C@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5O)[C@](C)(CO)C4CCC3(C)[C@]1(C)C[C@H]2O,-2.914729118347168
C/C=C(\C)C(=O)O[C@@H]1C(C)=C2[C@@H]3OC(=O)[C@](C)(O)[C@@]3(O)[C@H](OC(=O)CCC)C[C@](C)(OC(C)=O)[C@H]2[C@@H]1OC(=O)CCCCCCC,-3.3695926666259766
C/C=C(\C)CCl,-1.1192221641540527
C/C=C(\C=C(C)\C=C(C)\C=C\C=C(/C)C(=O)[C@@]12O[C@@H]1[C@](O)(CCO)NC2=O)C(=O)OC,-2.135162830352783
C/C=C(\CC)C(=O)NC(N)=O,-1.9095017910003662
C/C=C(\Cl)C1=CC(=O)C23CC2C(C)(C)OC3(O)C1=O,-3.177508592605591
C/C=C(\Cl)C=O,-1.02747642993927
C/C=C/C,-1.4575412273406982
C/C=C/C(=O)N(CC)C(CC)C(=O)N(C)C,0.7433242797851562
C/C=C/C(=O)N(CC)c1ccccc1C,-1.5180556774139404
C/C=C/C(=O)N(CCC)C(CC)C(=O)N(C)C,0.15233063697814941
C/C=C/C(=O)OC1CC2OC3C=C(C)C(=O)CC3(C)C1(C)C21CO1,-3.099605083465576
C/C=C/C1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccc(O)cc3)[C@H]2SC1,-0.594153642654419
C/C=C/C1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccc(O)cc3)[C@H]2SC1.O,-0.41839170455932617
C/C=C/C1=C(C(=O)[O-])N2C(=O)[C@@H](NC(=O)[C@H]([NH3+])c3ccc(O)cc3)[C@H]2SC1,-0.28818583488464355
C/C=C/C1=CC(=O)C23CC2C(C)(C)OC3(O)C1=O,-3.705317497253418
C/C=C/C1OC(=O)C=CC1O,-0.5637273788452148
C/C=C/C=C/C1OC(O)(C(CC)C(=O)NC/C=C/C=C(\C)C(OC)C(C)C2OC(/C=C/C=C/C=C(\C)C(=O)c3c(O)n(C)ccc3=O)C(O)C2O)C(O)C(OC2OC(C)C(OC3OC(C)C(OC)C(O)C3OC)C(OC)C2O)C1(C)C,-1.471580147743225
C/C=C/C=C/CCCCCCCO,-4.132373332977295
C/C=C/CC,-2.0811986923217773
C/C=C/CC#N,-1.0966459512710571
